BEGIN-TRAINING
name,fmnist_fig14b
model,MLP
dataset,fmnist
num_classes,10
algo,rand
num_clients,100
rounds,400
clients_per_round,3
localE,30
bs,128
lr,0.0005
decay,[150, 300]
alpha,0.3
NIID,True
powd,6
rnd_ratio,0.1
delete_ratio,0.75
seed,12345
config,configs/fig14b.json
device,cpu
key,rand
plot_linecolor,k
plot_linestyle,-
out_fname,./logs/fmnist_fig14b/lr0.0005_bs128_cp30_a0.30_e12345_r0_n0100_f0.03/rand_rr0.10_dr0.75_p0006_r0.csv
rank,round,epoch,test_loss,train_loss,test_acc,train_acc
0,311,-1,0.9216,0.9079,0.6861,0.6966
0,312,-1,0.9205,0.9070,0.6862,0.6953
0,313,-1,0.9198,0.9065,0.6872,0.6969
0,314,-1,0.9205,0.9074,0.6882,0.6982
0,315,-1,0.9201,0.9071,0.6893,0.6997
0,316,-1,0.9193,0.9063,0.6925,0.7015
0,317,-1,0.9178,0.9047,0.6941,0.7020
0,318,-1,0.9167,0.9039,0.6923,0.7000
0,319,-1,0.9160,0.9033,0.6965,0.7040
0,320,-1,0.9160,0.9039,0.6916,0.7001
0,321,-1,0.9186,0.9068,0.6820,0.6931
0,322,-1,0.9177,0.9057,0.6830,0.6943
0,323,-1,0.9186,0.9070,0.6872,0.6972
0,324,-1,0.9150,0.9031,0.7019,0.7097
0,325,-1,0.9113,0.8994,0.7001,0.7086
0,326,-1,0.9070,0.8946,0.7031,0.7133
0,327,-1,0.9061,0.8937,0.7003,0.7117
0,328,-1,0.9063,0.8941,0.7040,0.7149
0,329,-1,0.9068,0.8943,0.7035,0.7136
0,330,-1,0.9063,0.8940,0.7021,0.7120
0,331,-1,0.9063,0.8942,0.6998,0.7090
0,332,-1,0.9063,0.8940,0.6997,0.7101
0,333,-1,0.9059,0.8934,0.7006,0.7121
0,334,-1,0.9047,0.8925,0.6999,0.7113
0,335,-1,0.9056,0.8933,0.6987,0.7094
0,336,-1,0.9049,0.8927,0.6973,0.7069
0,337,-1,0.9031,0.8914,0.6976,0.7051
0,338,-1,0.9032,0.8910,0.6991,0.7082
0,339,-1,0.9043,0.8924,0.6968,0.7063
0,340,-1,0.9039,0.8921,0.7025,0.7109
0,341,-1,0.9001,0.8882,0.7023,0.7107
0,342,-1,0.9008,0.8886,0.7041,0.7111
0,343,-1,0.8993,0.8869,0.7039,0.7133
0,344,-1,0.8991,0.8867,0.7006,0.7096
0,345,-1,0.8996,0.8873,0.6976,0.7065
0,346,-1,0.8995,0.8869,0.6996,0.7080
0,347,-1,0.9000,0.8872,0.7018,0.7114
0,348,-1,0.9013,0.8884,0.7025,0.7121
0,349,-1,0.9026,0.8896,0.7033,0.7121
0,350,-1,0.9015,0.8886,0.7046,0.7143
0,351,-1,0.9002,0.8876,0.7028,0.7127
0,352,-1,0.9001,0.8875,0.7029,0.7097
0,353,-1,0.8973,0.8847,0.7036,0.7128
0,354,-1,0.8982,0.8856,0.7026,0.7104
0,355,-1,0.8999,0.8873,0.6971,0.7053
0,356,-1,0.8996,0.8871,0.6970,0.7065
0,357,-1,0.8997,0.8870,0.6961,0.7054
0,358,-1,0.9001,0.8873,0.6942,0.7036
0,359,-1,0.9013,0.8884,0.6931,0.7007
0,360,-1,0.9014,0.8886,0.6906,0.6995
0,361,-1,0.9023,0.8898,0.6837,0.6933
0,362,-1,0.8997,0.8868,0.6888,0.6985
0,363,-1,0.8971,0.8841,0.6942,0.7029
0,364,-1,0.8969,0.8838,0.6928,0.7022
0,365,-1,0.8986,0.8856,0.6911,0.6998
0,366,-1,0.8966,0.8835,0.6966,0.7056
0,367,-1,0.8974,0.8843,0.6991,0.7077
0,368,-1,0.8986,0.8856,0.6997,0.7076
0,369,-1,0.8990,0.8860,0.7015,0.7094
0,370,-1,0.8960,0.8827,0.7016,0.7106
0,371,-1,0.8950,0.8817,0.7031,0.7117
0,372,-1,0.8966,0.8831,0.7002,0.7087
0,373,-1,0.8957,0.8825,0.7002,0.7098
0,374,-1,0.8963,0.8827,0.7015,0.7092
0,375,-1,0.8974,0.8838,0.7000,0.7065
0,376,-1,0.8971,0.8833,0.6987,0.7084
0,377,-1,0.8968,0.8831,0.6975,0.7072
0,378,-1,0.8966,0.8831,0.6979,0.7064
0,379,-1,0.8964,0.8827,0.6979,0.7057
0,380,-1,0.8940,0.8803,0.6989,0.7072
0,381,-1,0.8934,0.8801,0.7006,0.7102
0,382,-1,0.8953,0.8819,0.7005,0.7092
0,383,-1,0.8960,0.8829,0.7022,0.7101
0,384,-1,0.8945,0.8813,0.7039,0.7115
0,385,-1,0.8942,0.8808,0.7021,0.7090
0,386,-1,0.8945,0.8806,0.7008,0.7092
0,387,-1,0.8957,0.8818,0.7010,0.7093
0,388,-1,0.8963,0.8827,0.7024,0.7105
0,389,-1,0.8966,0.8827,0.7003,0.7090
0,390,-1,0.8964,0.8823,0.6976,0.7066
0,391,-1,0.8897,0.8762,0.7012,0.7109
0,392,-1,0.8895,0.8757,0.6970,0.7099
0,393,-1,0.8939,0.8795,0.7003,0.7131
0,394,-1,0.8933,0.8789,0.7007,0.7130
0,395,-1,0.8939,0.8792,0.6992,0.7122
0,396,-1,0.9000,0.8851,0.6898,0.7048
0,397,-1,0.8999,0.8851,0.6858,0.6994
0,398,-1,0.8986,0.8838,0.6833,0.6950
0,399,-1,0.8931,0.8786,0.6917,0.7043
